,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k,score
531,784,{FA205CFF-9B8D-4771-8670-64D334ED785D},2020-05-20,"Large hornet landed on a ""medical waste management"" employee's helmet. Coworker first thought it was lighter. Another was seen flying, when they realized what it might be, all workers fled the area.",Unverified,"If you see it again, try and get a photo. Then, visit us again!",2020-05-20,47.530665,-122.336258,0.3200004657770325,0.4166666666666667,0.5094240571995596
1959,3918,{CCC41157-199F-48FD-AB6B-A122F1B73E19},2020-09-11,He was hanging around our wood pile. I could not see if there was a stinger or not. he was two inches or bigger for sure.  he did not appear to have a cinched waist or pointy rear - he looked like a flying cigar.,Unverified, ,2020-09-11,47.724104,-122.316553,0.2795496712390444,0.5,0.5094353129749493
217,180,{26CDAA42-5C6F-48C0-8076-3599B8941AA6},2020-05-02, ,Unverified, ,2020-05-02,47.010359,-122.857551,0.4277909747936995,0.1666666666666666,0.5097802870646263
150,179,{9E86397B-3813-4873-9510-AF7E664EE604},2020-04-29,Had very large hind legs w no hairs,Unverified, ,2020-05-02,47.010402,-122.857612,0.4277812711055218,0.1666666666666666,0.509788932067985
149,178,{AE374A59-74ED-4EAE-808E-5E44904E212E},2020-04-29,Had very large hind legs w no hairs,Unverified, ,2020-05-02,47.010402,-122.857612,0.4277812711055218,0.1666666666666666,0.509788932067985
165,264,{9D9250B9-8819-469A-BEFA-331B83D56A1A},2020-04-30,"I do not have a photo to attach at this time, I will resubmit this form and attach the photo in a few days when I am able to go a take a photo. The bees were large, orange and very irregular from the bees I am used to seeing as a botanist. The bees were",Unverified, ,2020-05-03,48.740352,-122.485226,0.0638250386206789,0.875,0.5104530172558743
648,1284,{F23731D2-62BA-40B4-9002-B7CB2475C633},2020-06-12,"about 1.5 inches long , could not get a photo",Unverified, ,2020-07-03,46.733,-123.00078,0.4888446400707981,0.0,0.5111553599292019
1943,4316,{23292C26-3309-4A52-850F-EF97A8E7884D},2020-09-09,"(48.7523368, -122.4837050) Picture is of the scar left from whatever attacked me.",Unverified,Thanks for the submission. Please seek medical help.,2020-10-08,48.752343,-122.483702,0.0617620345140781,0.875,0.5115778782212584
626,985,{0A438A7C-11C6-4E03-9A58-AEFA827D2930},2020-06-07,Found this on my back porch.  Is it a yellow jacket?,Unverified, ,2020-06-07,47.638823,-122.343966,0.2968299991460754,0.4583333333333333,0.5117858249110795
1022,1840,{C360C810-CCB0-4E58-8CAF-95676F7F928D},2020-07-24,"At the beach area (lakeside city park) in Chelan, WA.",Unverified, ,2020-07-24,47.83542,-120.04902,0.457035950223961,0.0833333333333333,0.5124898192932277
967,1918,{EA36AD7A-A422-4FE3-B078-54E25CDD757A},2020-07-20,"Huge hornet with red orange body w black stripes. Looked exactly like murder hornet on google search. Multiple people saw it landed near picnic at park, lakeside park in Chelan.",Unverified, ,2020-07-27,47.837246,-120.052665,0.456378040165506,0.0833333333333333,0.5131108036974582
1885,3728,{789DD6CC-C872-4343-968C-A677800EF207},2020-09-05,"Not the hornet, but what is it...? I’ve never seen in Wa before.",Unverified, ,2020-09-05,47.75463,-122.27795,0.2743465536381067,0.5,0.5131144727138834
121,401,{16FFDDAB-CCFC-4167-BD39-05BA82DB5103},2020-04-26,Noticed this sitting in an empty pot on some stones.,Unverified, ,2020-05-05,47.75463,-122.27795,0.2743465536381067,0.5,0.5131144727138834
1823,3590,{23AE45A9-BD34-4E7A-BAED-DD1EF1FEB85C},2020-09-01,Was digging in garden and one landed on my tool,Unverified, ,2020-09-01,47.470309,-122.277888,0.3343483391167314,0.375,0.5132875986824761
1361,2542,{B05CC892-EFE4-4F85-B472-65367009719C},2020-08-07,"Not sure if this is the Asian hornet, but thought I should report.",Unverified, ,2020-08-07,47.031093,-122.821182,0.4231157378296342,0.1666666666666666,0.5139454496829143
1549,2953,{10566342-A791-4FCF-B67D-137428F58457},2020-08-17,Video still shots of a possible Asian hornet.,Unverified, ,2020-08-17,47.279381,-122.496484,0.3707798660114736,0.2916666666666667,0.5140462502071443
1548,2952,{79FD8B12-1A7A-4901-91F4-DA01645E6BD4},2020-08-17,"Have seen a distinctly orange, large, “wasp” or “hornet” in our backyard a few times. We are trying to get a picture. But fairly certain that it is an Asian Hornet. Will follow up with a picture ASAP.",Unverified, ,2020-08-17,47.279402,-122.496632,0.3707740437985669,0.2916666666666667,0.5140510067089644
1563,3152,{1528A862-E915-4EBD-893E-BE5A02BA17C8},2020-08-18,I was out on my front stoop without a camera or a receptacle when i saw what in my eyes was a male Asian Giant Hornet land right in front of me on a leaf of a weed that is growing by my front door. I immediately went inside to retrieve a camera and a rec,Unverified, ,2020-08-21,47.279797,-122.492315,0.3707429919963979,0.2916666666666667,0.514076374718672
599,905,{30473C97-1005-4680-A478-41FD84865C0A},2020-05-30,Yellow and black 2 inches long.,Unverified, ,2020-05-31,47.838772,-119.813459,0.4852620383955533,0.0,0.5147379616044467
1515,3068,{3B673BF7-EB9B-439D-9FBF-92495CB50771},2020-08-16,"I was observing the honeybees in our raspberry patch when a large, about two inches long hornet flew in. It was orange and black and the biggest hornet I've ever seen. It was very fast and disappeared quickly. I was within one foot from it.",Unverified, ,2020-08-19,47.201409,-122.503686,0.3874566245138451,0.25,0.5150855286337177
1865,3666,{60F2FF69-28F4-42FE-A60A-DBE795574B90},2020-09-03,Yesterday in my yard. Today again same thing.,Unverified, ,2020-09-03,47.286035,-122.497536,0.3693359572106165,0.2916666666666667,0.51522586265854
311,425,{2A1BFFA2-82F0-4D8E-BE75-FCBD82531C4F},2020-05-05,"It was bigger than a normal bee, and I confirmed pictures online. Unfortunately it was flying so I couldn't take a picture in time.",Unverified, ,2020-05-05,47.68584,-122.18823,0.2919354588291917,0.4583333333333333,0.5153482015064901
1121,2050,{29DABF13-1722-4AE6-847D-78B8BF12B9B0},2020-07-30,Flew over and around our backyard seating area. It landed nearby on a tree stump and stayed long enough for me to identify it. I did not have my phone with me to get a picture.,Unverified, ,2020-07-30,47.524663,-122.034002,0.3315866694613288,0.375,0.5154171371018574
136,218,{B90D8E6F-D436-40EF-B7F1-48EEF1D58A63},2020-04-28,found inside house. Certain it was an Asian giant hornet. Flew out of the house eventually,Unverified, ,2020-05-03,47.668346,-122.32773,0.2910136084523005,0.4583333333333333,0.516019148724103
1339,2462,{5DA800CD-FE42-4DCF-88AE-C9C732131345},2020-08-05,After we cut down a tree we saw one. We lost it in the foliage. I am a beekeeper snd my neighbor keeps commercial bees. I am familiar with bald faced hornets and all manner of wasps. This thing was bigger than a bald faced hornet. Its stibger was as long,Unverified,"Thanks for the submission. It sounds like you saw a wood loving horntail sawfly. That long ovipositor is used to lay eggs. Also, your county is Negative for Asian giant hornet. Feel free to resubmit a sighting if you get a photo.",2020-08-05,46.824013,-122.95759,0.4687812943943734,0.0416666666666666,0.5160959402341403
1455,2743,{66EF7FB6-6C65-49FE-B728-AEAA156E8480},2020-08-12,Was very docile. Appeared to be avoiding the Sunlight. Had several minutes to identify it a few feet away.,Unverified, ,2020-08-12,47.149558,-120.999519,0.468738598166391,0.0416666666666666,0.516137420983392
1669,3220,{885C81EF-BEE4-447E-971E-6DFC6BE15D15},2020-08-22,"not sure if this was an Asian Hornet or not but I saw two large ""wasps"" (1.5-2.0 inches long) reddish in color in my yard in Kirkland.  I believe they have a nest in the ground (not sure if these wasps do that or not).  I wanted to report it just because",Unverified, ,2020-08-22,47.689099,-122.201858,0.2907457866585931,0.4583333333333333,0.5162140765473254
1436,2729,{B101D065-285C-4A94-934A-C70485928B52},2020-08-12, ,Unverified, ,2020-08-12,47.15383,-120.99349,0.4684144949812524,0.0416666666666666,0.5164522975799837
1409,2642,{B1FD0330-A6B5-4373-8387-BCBCBA578787},2020-08-10,"Was flying by in my back yard. It went toward the neighbors. It was approximately 2” long, black with yellow and green stripes that make it look like a light green.",Unverified, ,2020-08-10,46.759061,-123.007253,0.4833154785470861,0.0,0.5166845214529139
1609,3097,{703BBBFB-756E-4C96-BE69-9CFC6F4F2351},2020-08-19,"I'm a land surveyor doing a topographic survey of the field directly adjacent to the 5 1/2 mile marker of the Chehalis western trail in Lacey. Saw a two-inch orange and black hornet fly into a half-inch wide hole while mapping the drainage pond, almost e",Unverified,Thanks for the submission. It is hard to see any insect in the photo. Asian giant hornet is only showing up in Whatcom county.,2020-08-19,47.045593,-122.830585,0.4200357872019997,0.1666666666666666,0.5166893737490095
664,1138,{B742B166-9FC2-4284-9992-F0203789B5DD},2020-06-18,Insect flew into barn opening well above my head where there were medium-sized bumble bees already present. I was immediately struck by it's size. It was much larger than the bumble bees. I moved to the barn opening so that I could view it from a differe,Unverified,"Ok, great. Here's hoping we won't hear from you. :) Thank you.",2020-06-22,46.828169,-122.96119,0.4679234883594556,0.0416666666666666,0.5169293261963772
1806,3566,{83607255-98B9-4B42-8203-6301B04EC6B7},2020-08-30,"I spotted what appeared to be an Asian Giant Hornet in my garden yesterday. I was not able to get a photo in time before it flew away. Distinguishing characteristics:  Relatively large in size compared to a standard wasp, long torso, orange and red strip",Unverified, ,2020-08-31,47.403223,-122.313982,0.34765597708377,0.3333333333333333,0.5177657941111955
1198,2237,{881EC6E6-CCAF-43AA-B5B0-25B66D6EEC67},2020-08-01,"We found just one of these with a broken wing under a pile of debri in our yard in Des Moines, WA. We are doing rennovations and recently took down an old shed where it was possibly living. No nest or others have been found. It is about 2 inches.",Unverified, ,2020-08-01,47.402839,-122.323541,0.3475065402858318,0.3333333333333333,0.5178844021763204
1222,2207,{2638E0C3-8C46-4946-9B39-9C782F631A2B},2020-08-01,"I do not have a picture, but I am very familiar with the look of native wasps and hornets.  The hornet I just saw was longer and wider than a mud wasp, was mostly dark colored, and was about 2” long.  It was sitting on a white piece of trim on my house",Unverified, ,2020-08-01,47.405679,-122.319073,0.3470097114511283,0.3333333333333333,0.5182787354837485
271,352,{7585959E-7ED8-4328-B1B6-B7F64A5651FC},2020-05-04,not sure if it a yellowjacket or ?,Unverified, ,2020-05-05,47.58937,-122.313253,0.3081444995613932,0.4166666666666667,0.5183059962416113
429,628,{05AD5D8D-B2C6-4462-81B5-906BF3E3E00D},2020-05-09,"Kinda yellow, so think it may be a bald-faced hornet, but wanted to be sure.",Unverified, ,2020-05-09,47.582244,-122.383548,0.3078883221934992,0.4166666666666667,0.518497912423237
6,273,{C8E42ABD-5E6D-4F11-BB7F-434772B2730E},2020-03-11,"I never seen one before, but it landed on my car fender and I was going to take a picture to find out what it was. Glad I didn't touch it. It's a definite match from the pictures. They are in hoquiam wash for sure.",Unverified, ,2020-05-04,46.978763,-123.898467,0.4660118617884284,0.0416666666666666,0.5187865324696882
654,1057,{274267FD-22E9-4D67-86DA-2FCBA798A2B2},2020-06-14,I saw it out the window on the tree about 12 feet away. It was maybe 2 inches long and just hovered a moment and moved on.,Unverified, ,2020-06-14,47.597336,-122.300207,0.3068228572315765,0.4166666666666667,0.5192961092695434
2034,4067,{FD113259-4D75-49BF-85BC-329E934A9C1F},2020-09-20,We found a very large hornet. About 2 inches long with a very large stinger. About 1/2 to 3/4 inch long and fairly thick. The coloring was all black with thin yellow banding,Unverified, ,2020-09-20,47.2216,-120.69874,0.480538282990599,0.0,0.519461717009401
106,475,{86B7EC41-E179-4A51-ACDE-7E74C7AA81B4},2020-04-22,"I do not know the exact date, but roughly the above.  I am fairly knowledgeable where it regards hornets and their behavior, and first thing that came to my attention was how these hornets simply ignored me despite being only 1-2 feet away.  I witness th",Unverified, ,2020-05-06,46.980934,-123.890866,0.4651773446051375,0.0416666666666666,0.5195972925686968
640,1015,{AAD2CBA5-AA22-4D81-B297-7BA787CD791A},2020-06-11,"Single one next to my doorbell, brushed it away with a piece of cardboard and it fell onto my porch, was moving very slowly and I brushed it into the bushes. Tried to find it this evening but not there anymore.",Unverified, ,2020-06-12,47.689835,-122.351148,0.2858163130642694,0.4583333333333333,0.5198018785109823
1930,3804,{DA9922B1-D426-46D9-9C86-4A357FA088A8},2020-09-08,We seen a bee exactly like the bee on the far left of this photo. It was huge!,Unverified,Thanks for the submission. We need to see your own photo.,2020-09-08,47.415423,-122.316096,0.3450088109488654,0.3333333333333333,0.5198668512648364
1357,2529,{D93756D2-19C4-4A93-8B79-89F58D8C4BCE},2020-08-07,They current feeding off of my mint plants,Unverified, ,2020-08-07,47.065637,-122.886418,0.4160844453759984,0.1666666666666666,0.5202096191167284
636,998,{CA77FED9-D312-41F2-8A0B-B53A608B8254},2020-06-10,A large Japanese hornet landed in the lawn outside my townhouse. I quickly brought my dogs inside. I didn’t not try to capture the specimen. Please let me know any follow up information. Thank you.,Unverified, ,2020-06-10,47.231853,-122.536281,0.3805456577936141,0.25,0.5208969357746976
553,827,{5A1BF997-39E2-41C1-A3EE-E080F2FFFBD2},2020-05-26,"Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3 times. I'm sorry I didn't get a picture. But th",Unverified, ,2020-05-27,47.608254,-122.312614,0.304162105933223,0.4166666666666667,0.5212894205196092
552,1183,{935BBC3F-62A5-4395-AC9E-369DE89FCC42},2020-05-26,"I submitted this 5/27 and haven't heard back.  Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3",Unverified,"Sorry, Candace. We can't identify something without a photograph.",2020-06-25,47.608254,-122.312614,0.304162105933223,0.4166666666666667,0.5212894205196092
961,1680,{B6EDFEA1-9E0D-487D-BC7F-F762A6204400},2020-07-20,"I live on a forrested ravine. I have never seen anything like this, flies like a Chinnok helicopeter.",Unverified, ,2020-07-20,47.694259,-122.395109,0.2837591311705753,0.4583333333333333,0.5212991501966029
713,1195,{9FC24411-A558-4A3E-9C0E-9CC7AAFE23C7},2020-06-26,One landed on a tenets arm . I was with her. She brushed it away before I could get a picture of it . I recognized the hornet.,Unverified, ,2020-06-26,46.867135,-122.264424,0.4630910516469099,0.0416666666666666,0.5216241928162187
1936,3851,{961C0EF3-1179-4580-862A-304E761BCC83},2020-09-09,"just saw the giant hornet, around 2"" in length, yellow head...very pretentious looking in my garden, tried to catch but could not",Unverified, ,2020-09-09,46.869587,-122.254069,0.4627863558381269,0.0416666666666666,0.521920214526787
306,441,{112D1D9F-163E-4E0E-9346-BA7C7C0196C3},2020-05-05, ,Unverified, ,2020-05-05,47.188007,-122.177383,0.396960416715185,0.2083333333333333,0.5219528070669164
1960,3998,{896B16C6-7A14-4D02-91B7-78B014654581},2020-09-11,"This was small if it was a giant hornet, since it was probably half an inch. It looked different than a wasp though. Seen on my lawn. Tried to attach the photo I took, but I can't tell if it's attached",Unverified, ,2020-09-16,47.520794,-122.39158,0.3208175163216035,0.375,0.5237212893781376
