,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,d,k
797,{3B42F3BF-C221-4727-8662-FC5571E738E3},2020-05-24,"Dead in pool large bee, twice size of my thumb...doubt it is this, but largest I have seen!",Unverified, ,2020-05-24,47.662587,-122.166421,0.29771101084677787,0.3170731707317073
810,{67F27CE1-0645-466E-A611-2885780ABF95},2020-05-24,"No picture. It flew away. Not positive, but definitely looked like one. The only other possibility is maybe a safely? Huge huge thing. I'm not afraid of bees,hornets, etc. Th 9i8 s guy was weird looking and very large.",Unverified, ,2020-05-25,47.510474,-117.576357,0.8112713821286424,0.024390243902439025
880,{64DEA1FB-F906-4B7B-A7C3-DDB59B7D2319},2020-05-24,Was sitting on a leaf.  Located North of the Arboretum interpretive center in Seattle.,Unverified, ,2020-05-30,46.159695,-120.5789,0.6828779661531919,0.0
804,{0BB2991E-3D85-46B3-8D5A-971FC6CAD58D},2020-05-24,It was flying and hitting our florescent lights in the garage,Unverified, ,2020-05-24,48.494223,-122.615667,0.1111661805365661,0.14634146341463414
802,{B7AA4C64-42E5-466F-987C-BD30C70D86F6},2020-05-24,Crawling on my sweater i got scared took it off and started jumping on it. Dont know where it is but it was on me.,Unverified, ,2020-05-24,47.336523,-122.056926,0.36771184638288823,0.0975609756097561
799,{75FFF36B-EABD-43A2-88A8-F4451584945E},2020-05-24,I saw the Asian giant hornet thru a large picture window from about 6 inches away. I was inside a home; the hornet was outside. It was about 1.5 inches long and had orange on its head.,Unverified, ,2020-05-24,47.564131,-122.157248,0.31763664813295656,0.2682926829268293
817,{AE980D8F-2C79-4287-80F2-826DA943BD7F},2020-05-24,A friend had a medical emergency and the ambulance came to the campsite once loaded into the ambulance he noticed a Asian hornet on the blanket they took the blanket outside the ambulance and shook it off and proceed to the hospital.,Unverified, ,2020-05-25,48.904918,-122.755941,0.027739798863670895,0.17073170731707318
1019,{02403762-4DFB-404C-823F-4F622BD7B3EB},2020-05-24,"Went out to my garden and it was resting on my spinach leaves. Very long and narrow. What caught my eye was how orange it was. I made note of it but didn't report it as I had no picture. But, apparently there was a confirmed sighting very close to my hou",Unverified,"Thank you for this report. This could be one of our native lookalikes, (especially because you described it as narrow).  Regardless, we will be trapping intensively in the area!",2020-06-12,48.790794,-122.418254,0.07986585847537447,0.21951219512195122
809,{7805618B-AF00-4A00-9B19-A7F8B9AF49F8},2020-05-25,"It was very big, like big enough to catch my attention and be in awe that it was a bee. It kept coming back over and over and over",Unverified, ,2020-05-25,47.76137,-122.20562,0.2762567222677969,0.2682926829268293
811,{20642A88-76CC-47E1-8F7B-AF271082C083},2020-05-25, ,Unverified, ,2020-05-25,47.510572,-117.577497,0.8111156685808041,0.024390243902439025
902,{934FE24A-5015-4B83-B45F-62E1BB444EA2},2020-05-25,Seen landing on porch near yellow jacket which quickly took off.  Tried to confine but was not successful.  It was over double the size of yellow jacket.  Didn't have means for photo. size,Unverified, ,2020-05-30,48.268097,-122.234612,0.17862622671892567,0.0
917,{7FFAFD82-24E6-4B3E-B106-96709CE78459},2020-05-25,Today (01JUN2020) Went back to the pink rhododendron bush where I spotted a Asian giant hornet sleeping on a leaf last week on a similar crisp morning. it was beautiful but I didnt have my phone on me as i was at work in canyon park bothell.  Again it wa,Unverified, ,2020-06-01,47.797396,-122.205807,0.26918694740679977,0.21951219512195122
820,{9457CB27-93B0-4AC5-AE32-1C947884C232},2020-05-26,"Was orange and about am inch long, working the buttercups in my yard.",Unverified, ,2020-05-26,48.978787,-122.719183,0.02481732142314587,0.1951219512195122
1183,{935BBC3F-62A5-4395-AC9E-369DE89FCC42},2020-05-26,"I submitted this 5/27 and haven't heard back.  Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3",Unverified,"Sorry, Candace. We can't identify something without a photograph.",2020-06-25,47.608254,-122.312614,0.3017937441132683,0.4878048780487805
827,{5A1BF997-39E2-41C1-A3EE-E080F2FFFBD2},2020-05-26,"Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3 times. I'm sorry I didn't get a picture. But th",Unverified, ,2020-05-27,47.608254,-122.312614,0.3017937441132683,0.4878048780487805
824,{5DFAF39F-5189-487B-A175-24181A8BFAEF},2020-05-26,I have caught a very large bee/ hornet,Unverified, ,2020-05-26,48.948935,-122.460942,0.061077689666697056,0.2926829268292683
823,{9D3ECF89-74B3-4153-910B-61C6778AE3F7},2020-05-26,I was cleaning out ivy underneath our laurel hedge and think I saw one on the fence behind the hedge.  I didn't have my phone so couldn't get a picture.  It was 1 to 1.5 inches long and had the balck and yellow stripes on it's back.  It flew away before,Unverified, ,2020-05-26,47.577402,-122.28934,0.3089926472822289,0.2682926829268293
2776,{96914ECE-2A28-4875-A80A-9F3B1AB55DE3},2020-05-27,"Found by entering shed. Hornet ""bumped"" me away from nest location on shed roof. Hornet was large and had a very distinct head. Observed it enter a paper nest with single enterance on bottom. Ran into unlocked shed and sprayed with hornet killer and crus",Unverified, ,2020-08-13,47.238137,-122.793129,0.36687441132683135,0.0
835,{D31FBA8F-EB94-45B8-8300-87E358348D92},2020-05-27,Flying around backyard 26th. Found on car windshield 27th,Unverified, ,2020-05-28,45.821125,-120.826495,0.7312270227569654,0.0
833,{BC3F6279-D53E-4DA3-A9FD-664F125E54D2},2020-05-27,"Hit windshield and stayed on wiper for two seconds.  Wa. highway 20, about MP 76, red cabin creek",Unverified, ,2020-05-27,47.954596,-120.997067,0.3454979795217695,0.0
828,{0D1EEEBD-92A6-479E-B0D2-65AA9327BDF2},2020-05-27,A very large wasp flu by me while I was in my backyard about 5 feet away. It was bigger than any beer wise by Everseen as it flew its wings made a flutter and sound as opposed to a buzzing sound it was somewhere to close to 2 inches long could not get a,Unverified, ,2020-05-27,47.84376,-122.197823,0.26058662230729496,0.24390243902439024
825,{1D411BC5-4336-461F-A409-C06DE1AC77D5},2020-05-27,This is the last time i will tell you. I have seen these bees on my property for least 25 years. They are not suddenly NEW to here,Unverified, ,2020-05-27,48.007309,-122.086087,0.2366238264515541,0.17073170731707318
939,{F69F6080-E837-4394-81C6-DC4383227992},2020-05-27,On the ground / pumping abdomen up and down.,Unverified, ,2020-06-03,48.733899,-122.449012,0.0836390635918938,0.6341463414634146
889,{A772B2D5-A18D-4A7E-AE8F-A09F6378F1DD},2020-05-27,"It cames 2 or 3 days in a row, banging on my window screen.",Unverified, ,2020-05-30,47.551356,-122.176917,0.3192317625254459,0.21951219512195122
931,{EA7753C6-0776-4810-A8AE-412DA092A0D1},2020-05-27,"I definitely had one on my back porch, it was huge, with an orangey red bum and a large stinger. It did not cross my mind to take a photo until I saw this post from Custer but it was 100% the same thing.",Unverified,"If you happen to see it again, please snap a photo and resubmit a sighting.",2020-06-02,48.75973,-122.46785,0.07813591893780573,0.8292682926829268
940,{B5C419D8-5818-418C-A508-C1617D58C41E},2020-05-28,I  killed one in the Cedar lane park in Auburn last week. I did not get a photo. It definitely was a huge murder hornet.,Unverified, ,2020-06-03,47.285136,-122.215773,0.3711546349466776,0.14634146341463414
848,{5F32ACCB-9189-4400-B20F-F75292775687},2020-05-28, ,Unverified, ,2020-05-29,48.37991,-123.71614,0.16022354388843316,0.0
894,{FA174F57-9A79-479B-BD22-11B0E473D211},2020-05-28,"I was watering my garden and heard the loudest buzzing. It wasn’t like a hummingbird’s wings, but like an insect, but just as loud as a hummingbird. I heard it coming toward me and I ducked, when I looked up a HUGE (2+ in) insect flew above me. It lo",Unverified, ,2020-05-30,48.795624,-122.480752,0.07211056421474799,0.3170731707317073
846,{7C6DD972-8AE9-4791-A6AA-39A210F90A0B},2020-05-28,Black upper body striped lower body orange yellow head a little over 2 inches in length rounded body very unique  looking I was trained and licensed by wa dept of agi as a pest control technician  and worked the olympia lacey area and south for about a y,Unverified,"This is will be an unverified sighting, but if you happen to snap a photo of the insect, please resubmit.",2020-05-28,47.056078,-122.762338,0.4055274511591164,0.07317073170731707
860,{5A33A14D-DA18-4404-8DA9-831E6A90E705},2020-05-28,"I was watering and it flew into the stream of water after which it crawled on the ground.  I've never before seen such a large hornet and wish I'd had the presence of mind to take a photo, instead I got a jar and tried to capture it but it flew away.",Unverified, ,2020-05-29,47.513461,-122.254553,0.3233543736517485,0.14634146341463414
845,{05C65EFE-2F15-4D91-BCE5-BBAD9F0A9253},2020-05-28,Hovered over our newly filled pool and landed and then flew up into our neighbors tree,Unverified, ,2020-05-28,45.618621,-122.508845,0.7110336341263332,0.04878048780487805
844,{1F71BA5C-3251-4BB4-B694-4C62C399625C},2020-05-28, ,Unverified, ,2020-05-28,47.081736,-122.2808,0.410426731078905,0.04878048780487805
843,{69A50811-D61D-4FCB-9D8B-87B547F8218A},2020-05-28,Briefly saw a single hornet resting on our porch that was 1-1.5” long. This hornet most resembled pictures of the Asian Giant Hornet pictured on your website. Possibly related was a massive colony/swarm of bees that seemed to be relocating 3 weeks ago.,Unverified, ,2020-05-28,45.692676,-122.696966,0.6934645884604869,0.024390243902439025
842,{AF5F1AC0-EAAD-4F65-8A80-DE2C902778F4},2020-05-28,Hugh hornet at first I thought it was a big moth cause the wings were so big then I saw the stripes my dog ate it before I could stop her,Unverified, ,2020-05-28,47.757443,-117.344623,0.8214193479780028,0.0
896,{76CB29A8-8EEF-4C4E-A9F8-2D674CF66AFC},2020-05-28,"The hornet was flying like in slow motion right pass me and was large, not like a wasp or yellow jacket.  Sorry no photo.  The area was a Supply yard.",Unverified, ,2020-05-30,48.4586,-122.328719,0.1379641023303862,0.0975609756097561
883,{4E19A03F-88D4-4294-8D78-0812E39667A9},2020-05-28,"Hornet was more Orange than usual, appears to be a new breed, had a couple get in my car when window open. Near Penders Canyon",Unverified, ,2020-05-30,48.09955,-121.39094,0.28344613070823077,0.0
862,{230F6AB0-FAD4-4483-8A20-CB516C0930AF},2020-05-28,"Approximately two inches long, on our front door. Didn’t get a picture but will try. Very dark in color yellow and black stripes with yellow head",Unverified, ,2020-05-29,47.035591,-122.829828,0.40928926260140375,0.1951219512195122
863,{CEE544E3-6A81-4A66-B706-0A690FEA0695},2020-05-29,There was a very large hornet in my neighbor and my yards.,Unverified, ,2020-05-29,47.938131,-122.233734,0.24028689271716344,0.3170731707317073
856,{BCCB7E67-84FD-4983-BB36-30FEA359135F},2020-05-29,"I tried to get a photo but they wouldn't stay still long enough.  I could see the orange on him from several feet away, it was very bright. They looked like a wasp almost except they were orange, and long.  There were several, too many to count hovering",Unverified, ,2020-05-29,47.32517,-122.352557,0.35803292012274784,0.3170731707317073
865,{8A0D127E-929E-4614-8E55-4F2DCE420C42},2020-05-29,"Saw several in the last few days.  On zoomed just 3 feet away from me so I got a really good look. At first I thought it was a really big bumble bee, but it had way too much orange color in it.",Unverified, ,2020-05-29,47.675522,-117.16365,0.8516353720414427,0.07317073170731707
869,{7E298AF5-B353-4EA0-BC83-34AB464F9965},2020-05-29,I just reported the hornet a few minutes ago and forgot to mention that the hornet was 1.5 inches long and we have it in a plastic bag in the refrigerator at Twin Falls Hydro.,Unverified, ,2020-05-29,47.444806,-121.687647,0.3679871935101632,0.0
898,{DDDEA5F0-4935-4220-99D2-56759F228BCB},2020-05-29,Saw 2 small holes on our property with one still being dug and took a photo of the large insect I didn’t recognize.,Unverified, ,2020-05-30,47.822319,-122.356278,0.2568381034849452,0.24390243902439024
876,{219D4111-BAE4-4D55-8B31-4BCD075531D0},2020-05-29, ,Unverified, ,2020-05-29,47.921738,-122.123279,0.25008925044815117,0.024390243902439025
877,{9C39958F-471C-43D4-8CB3-89990DBB7F0F},2020-05-29,"Hornet was about to fly in boat, started to engage it with stick. Flew off , not the normal hornet quite large.",Unverified, ,2020-05-30,47.527488,-122.313109,0.3181284750706408,0.2682926829268293
859,{8CA9D745-B8A9-4BEC-B2F5-018CE0B2857B},2020-05-29,I have it in a plastic bag. It would not let me add a photo.,Unverified, ,2020-05-29,48.198246,-122.117404,0.19999506274116613,0.14634146341463414
858,{D67566F6-F4D8-4571-A965-0D4C5BCA417D},2020-05-29,We found what looks like a dead Asian Hornet.,Unverified, ,2020-05-29,48.198246,-122.117404,0.19999506274116613,0.14634146341463414
861,{CED67FD5-6E2A-4AAB-AC41-F19C50B698A1},2020-05-29,I believe i seen this hornets on my front yard,Unverified, ,2020-05-29,47.308803,-122.368606,0.36087564184364845,0.24390243902439024
925,{EF11033A-BAC6-4034-816A-2F746C5721E0},2020-05-29,Got a decent look at one. It was at my kitchen window.,Unverified, ,2020-06-01,48.117521,-123.164138,0.1823063834958831,0.024390243902439025
853,{C6CD6D2D-04FF-47A6-BB47-37B6268E6CE6},2020-05-29,Curious if this might be a murder hornet,Unverified, ,2020-05-29,49.21687,-122.6053,0.053527481542247755,0.0
852,{0D87B50B-6A80-430F-B8D8-089BA7A93BD7},2020-05-29,Did not see the hornet. I found several decapitated bees on my deck,Unverified, ,2020-05-29,48.933477,-122.789643,0.02030352748154225,0.2926829268292683
850,{945B575B-41B2-408E-A2A9-B1F3C12CA628},2020-05-29,"No photos,however, I did research this after destroying the nest. They were very aggressive. My place is 7 miles west of packwood.",Unverified, ,2020-05-29,46.61019,-121.66939,0.5309186339744175,0.024390243902439025
958,{9A2940C8-647C-4553-9127-8ACF8358D4A8},2020-05-29,was cuttuing wood on west branch le clerc creek rd  .  a 2 to 2 1/5 inch hornet landed on my wood racks about 1 foot from my face . after looking at the photos on here  I am 100 % positive of what I seen .,Unverified, ,2020-06-05,48.550473,-117.297445,0.784048096496825,0.0
906,{5423E400-FEAA-4869-8F7E-0B6919139D21},2020-05-29,"sorry no photo, it surprised me. It was very large,very fast,approx. 2"" length. sounded like a bee except in a lower octave. It had landed on some wood rounds drying in my driveway that have a lot of sap oozing from them. hornet shaped body (skinny waist",Unverified, ,2020-05-31,47.30324,-122.105026,0.3721401877677513,0.04878048780487805
2201,{28A6B76C-87F4-4B15-BA8F-01A43B3D4073},2020-05-29,"A workman at our house pointed out a hornets nest attached to my rhododendron in the front yard.  He said there were evasive hornets in the area.  I saw a single, very large hornet utilizing the nest.  Knocked down the nest and stepped on the hornet.  Th",Unverified, ,2020-08-01,47.82972,-121.957097,0.2782601099869353,0.07317073170731707
854,{3DCE6709-A9B7-42AC-A30E-1F711380CDAA},2020-05-29,"Flew slowly by me 2"" orange feet hanging",Unverified, ,2020-05-29,47.12382,-122.186254,0.4051134809953514,0.0
