,0,1,Lab Status
3095,9.354815,27.219725,Unverified
3096,19.243723,47.45942,Unverified
3097,14.488342,-61.63426,Unverified
3101,4.9307985,-0.817773,Unverified
3102,51.607338,15.871232,Unverified
3103,-24.18376,45.773773,Unverified
3106,-1.1544915,37.39522,Unverified
3107,23.354055,43.564907,Unverified
3109,-23.643444,23.64277,Unverified
3110,15.185091,32.256336,Unverified
3114,-8.427478,-6.9171033,Unverified
3115,46.315117,6.9088345,Unverified
3116,-28.493332,51.686646,Unverified
3117,-14.231289,19.48266,Unverified
3120,8.569916,0.05263758,Unverified
3122,-30.566835,48.171364,Unverified
3123,7.331505,26.729984,Unverified
3124,-21.43174,55.760624,Unverified
3125,7.371131,25.853312,Unverified
3126,-8.665673,21.381454,Unverified
3130,30.941553,49.22138,Unverified
3131,27.505003,39.19473,Unverified
3132,-31.941141,67.39878,Unverified
3148,59.420612,4.278053,Unverified
3149,-10.130876,6.5533295,Unverified
3151,67.49185,8.782879,Unverified
3152,2.773501,-3.717382,Unverified
3153,-21.01614,71.20285,Unverified
3154,-1.6894749,16.323397,Unverified
3155,32.05144,43.870785,Unverified
3156,26.592583,-5.5782437,Unverified
3157,17.90025,0.6789165,Unverified
3161,48.645596,4.6142097,Unverified
3164,5.3899164,5.7503805,Unverified
3166,54.78802,16.12044,Unverified
3168,7.3863235,26.62475,Unverified
3173,-2.1875823,15.165154,Unverified
3176,-32.79695,14.383544,Unverified
3177,-32.79693,14.383561,Unverified
3178,1.9755265,44.70946,Unverified
3180,73.8753,15.076241,Unverified
3181,77.35485,7.7052445,Unverified
3184,29.586996,52.102,Unverified
3185,31.666931,7.6507425,Unverified
3186,-25.27883,30.664024,Unverified
3187,-22.210169,55.862946,Unverified
3189,-27.75211,54.875954,Unverified
3190,-14.851749,26.002531,Unverified
3191,25.904118,21.548399,Unverified
3195,28.948122,7.8176227,Unverified
3200,21.128553,27.656736,Unverified
3201,70.761185,17.359934,Unverified
3202,28.07601,23.695755,Unverified
3206,68.00198,3.3282528,Unverified
3209,33.512093,3.3471687,Unverified
3211,-36.041687,18.10358,Unverified
3212,-18.050396,61.94696,Unverified
3213,11.842632,3.228336,Unverified
3214,25.107378,46.05672,Unverified
3215,-3.114137,10.856309,Unverified
3217,-9.241139,5.846417,Unverified
3218,22.111305,48.962738,Unverified
3220,-16.164959,17.908716,Unverified
3221,25.314575,-6.5171933,Unverified
3223,31.6502,42.897743,Unverified
3225,-66.105865,-9.417199,Unverified
3227,69.641655,23.48108,Unverified
3232,25.194935,29.147758,Unverified
3235,-11.006578,13.964411,Unverified
3236,30.217196,6.7377434,Unverified
3237,-21.553276,69.77255,Unverified
3238,65.261185,13.162567,Unverified
3239,11.625831,64.438354,Unverified
3242,-6.0057464,5.805994,Unverified
3243,6.7300167,62.2563,Unverified
3245,-9.429318,-6.5317335,Unverified
3249,-17.602118,25.036894,Unverified
3251,76.284676,11.3045,Unverified
3252,10.823962,64.71569,Unverified
3253,-20.104893,24.218504,Unverified
3254,5.2698092,62.3526,Unverified
3257,-18.318316,17.818623,Unverified
3258,-0.53830594,1.8245958,Unverified
3263,28.367989,39.990868,Unverified
3264,-5.4467945,-8.044719,Unverified
3273,-6.8700747,1.7234061,Unverified
3274,20.06129,47.634186,Unverified
3275,35.11052,-0.74909776,Unverified
3276,1.5138341,66.43721,Unverified
3281,-26.965433,5.8536077,Unverified
3282,10.954676,63.951046,Unverified
3283,-9.272383,13.117492,Unverified
3284,1.0141097,-3.562767,Unverified
3287,-24.458534,35.5479,Unverified
3289,14.388919,32.84262,Unverified
3294,-1.5106091,12.787565,Unverified
3296,35.405888,45.454834,Unverified
3299,24.87181,31.404917,Unverified
3301,-4.0391407,-8.287801,Unverified
3304,30.304796,52.0831,Unverified
3306,-5.097523,42.019375,Unverified
3309,56.852795,6.190635,Unverified
3311,-28.294216,36.12915,Unverified
3313,-24.254396,32.294216,Unverified
3315,44.936054,6.4376035,Unverified
3318,-2.3945806,16.143732,Unverified
3319,72.97306,19.441982,Unverified
3320,-3.3728747,48.313824,Unverified
3321,-0.18009691,37.74015,Unverified
3322,-27.763554,54.95938,Unverified
3323,-27.217318,46.499622,Unverified
3325,-22.73524,58.981853,Unverified
3326,3.772923,42.498623,Unverified
3332,-6.5616593,-7.6340895,Unverified
3334,-1.1590092,69.57682,Unverified
3337,-32.458534,69.96589,Unverified
3339,-7.0930753,22.425318,Unverified
3344,0.6677736,36.866856,Unverified
3345,-36.1191,63.297184,Unverified
3347,-28.078085,58.917362,Unverified
3348,-31.526054,65.07918,Unverified
3352,-30.874746,10.608967,Unverified
3353,26.975836,49.86238,Unverified
3354,8.269348,66.00567,Unverified
3358,-20.527674,71.907845,Unverified
3359,-9.1126795,69.23104,Unverified
3360,7.6680174,26.3066,Unverified
3361,20.788034,-0.23924075,Unverified
3364,-27.362953,39.601753,Unverified
3367,25.62652,21.541727,Unverified
3371,3.7264137,63.638035,Unverified
3378,29.318588,39.842434,Unverified
3380,29.002405,37.630363,Unverified
3381,10.509794,33.9096,Unverified
3383,-27.672821,46.37647,Unverified
3385,-30.697992,48.030773,Unverified
3387,-30.466135,48.3046,Unverified
3389,-6.129273,6.719065,Unverified
3390,-17.840563,24.341993,Unverified
3395,-15.796129,26.51601,Unverified
3396,30.41543,5.1246386,Unverified
3397,29.689674,-3.8444238,Unverified
3399,48.792072,0.4696422,Unverified
3401,15.539823,37.757294,Unverified
3402,29.844547,9.943326,Unverified
3404,-27.8465,54.13816,Unverified
3408,26.265917,24.508532,Unverified
3414,-9.515347,17.726946,Unverified
3415,-5.2576137,7.361801,Unverified
3419,31.033619,49.264416,Unverified
3420,13.489937,35.102436,Unverified
3421,18.119152,0.34561214,Unverified
3422,20.67566,-1.003578,Unverified
3431,-4.0938478,8.965095,Unverified
3432,25.548191,24.594223,Unverified
3433,74.07309,5.723976,Unverified
3434,73.27569,2.1139593,Unverified
3435,33.45355,-1.9186631,Unverified
3437,22.749119,48.277187,Unverified
3439,0.25240722,48.401325,Unverified
3441,-33.30935,17.077612,Unverified
3446,16.243109,-1.5732155,Unverified
3448,-21.857805,55.659027,Unverified
3449,7.3240705,-0.23353048,Unverified
3453,13.394393,-38.351406,Unverified
3454,12.231789,3.2135031,Unverified
3456,29.355022,38.729298,Unverified
3457,-28.777534,7.690129,Unverified
3459,45.080673,2.114661,Unverified
3460,24.16043,29.553707,Unverified
3461,3.00768,30.903902,Unverified
3462,-31.219759,64.632355,Unverified
3463,-31.221113,64.63174,Unverified
3464,-31.22115,64.63173,Unverified
3465,44.627937,3.7063935,Unverified
3466,-23.466007,34.995087,Unverified
3467,-14.378466,23.95848,Unverified
3468,19.08167,-0.021820351,Unverified
3469,-31.683552,66.77566,Unverified
3471,29.842354,50.72526,Unverified
3480,57.449512,5.5916452,Unverified
3482,-1.0918579,39.089767,Unverified
3485,6.885311,37.458637,Unverified
3486,-25.717632,30.068375,Unverified
3488,53.85902,19.831047,Unverified
3490,-18.243975,67.10449,Unverified
3494,19.416153,47.51246,Unverified
3495,35.272934,4.7606606,Unverified
3497,-19.322655,67.59854,Unverified
3500,26.261711,28.540104,Unverified
3504,79.25301,10.087858,Unverified
3505,19.489176,-37.37984,Unverified
3507,-7.1419077,49.56795,Unverified
3508,-22.936457,57.28126,Unverified
3509,23.112585,-7.1013427,Unverified
3512,-1.6239444,13.384559,Unverified
3514,21.609459,24.763931,Unverified
3520,32.75316,8.414003,Unverified
3524,14.971325,-1.2134944,Unverified
3525,-29.372269,61.80054,Unverified
3526,26.37168,-5.687895,Unverified
3531,-8.806816,21.063618,Unverified
3534,7.154216,39.709686,Unverified
3535,21.870102,50.604126,Unverified
3537,68.21287,5.2100787,Unverified
3539,-9.368761,14.005991,Unverified
3542,0.0033623343,12.293586,Unverified
3543,-9.583356,-6.4899826,Unverified
3545,-31.580502,65.6724,Unverified
3547,32.549046,50.035286,Unverified
3548,29.760643,28.809502,Unverified
3553,-7.2990437,49.282345,Unverified
3554,-35.91683,17.972548,Unverified
3556,30.69212,9.826208,Unverified
3559,-27.045328,8.653795,Unverified
3560,31.052109,3.8641944,Unverified
3561,30.90815,4.3824234,Unverified
3562,-9.020409,20.541378,Unverified
3566,24.00956,40.79393,Unverified
3567,16.721872,-2.1315176,Unverified
3570,21.756847,0.20963156,Unverified
3573,31.050066,48.226803,Unverified
3575,-23.526163,34.45747,Unverified
3576,-5.049337,43.956135,Unverified
3577,-0.9039693,46.351307,Unverified
3579,-29.50276,51.702057,Unverified
3580,22.01974,47.8474,Unverified
3586,25.794239,25.154636,Unverified
3590,-0.05343309,8.1023655,Unverified
3595,7.2834907,38.179413,Unverified
3597,7.343154,36.211098,Unverified
3598,-18.940825,19.398521,Unverified
3599,-25.466179,30.830368,Unverified
3600,8.633913,28.021212,Unverified
3601,-27.958704,30.330885,Unverified
3602,-0.43296462,67.920784,Unverified
3606,30.045742,52.45447,Unverified
3609,1.2882075,-2.4370036,Unverified
3616,-26.966534,39.645,Unverified
3618,29.744923,39.417004,Unverified
3619,-12.650742,18.805164,Unverified
3621,-18.080257,-4.0584354,Unverified
3623,29.800516,-3.7814474,Unverified
3624,0.62220377,32.45475,Unverified
3625,-21.683847,21.400755,Unverified
3626,27.110556,45.020355,Unverified
3628,4.302575,66.390274,Unverified
3629,-7.55281,49.327217,Unverified
3635,8.549594,65.85759,Unverified
3639,-32.231915,13.03076,Unverified
3640,17.439629,2.312729,Unverified
3647,-22.488798,57.789722,Unverified
3649,-29.418829,36.07347,Unverified
3650,-31.67026,47.216038,Unverified
3651,-16.08249,67.848366,Unverified
3653,-29.578207,8.086774,Unverified
3656,-27.334713,71.05465,Unverified
3657,-25.01181,23.531473,Unverified
3659,29.171898,8.573366,Unverified
3661,-31.291435,11.322979,Unverified
3663,-31.466915,11.604052,Unverified
3666,8.054167,1.9393018,Unverified
3667,31.16906,8.657726,Unverified
3669,5.450822,62.29439,Unverified
3671,-18.995438,15.31722,Unverified
3672,-2.033914,43.26423,Unverified
3674,56.25006,18.643496,Unverified
3680,19.743471,26.039677,Unverified
3685,16.138702,2.4788752,Unverified
3690,31.957417,43.527508,Unverified
3695,21.631338,-3.7285209,Unverified
3696,-25.095043,37.281166,Unverified
3699,7.0683503,35.06295,Unverified
3701,-5.8684287,-7.915964,Unverified
3703,-4.7539334,-8.130988,Unverified
3704,68.28046,4.5398664,Unverified
3705,-4.3157744,41.697025,Unverified
3708,-30.19283,48.67791,Unverified
3709,33.14599,7.9433136,Unverified
3712,29.690445,27.090815,Unverified
3714,-19.911846,28.329308,Unverified
3716,33.30962,42.644527,Unverified
3724,30.260567,-3.553248,Unverified
3728,13.852612,-25.74065,Unverified
3730,-30.412882,63.477795,Unverified
3731,9.789249,40.2891,Unverified
3732,-27.866562,45.895935,Unverified
3735,-6.806449,1.9189804,Unverified
3738,-28.204124,59.687866,Unverified
3742,-15.961006,69.29682,Unverified
3745,-18.962454,54.94368,Unverified
3747,-25.077797,31.167227,Unverified
3749,-25.628838,50.764114,Unverified
3750,1.0583482,68.12398,Unverified
3753,12.218992,30.243126,Unverified
3754,12.068887,29.828627,Unverified
3762,-32.57463,69.62665,Unverified
3765,-19.429922,72.09767,Unverified
3766,-29.267899,54.342525,Unverified
3767,-4.9898744,49.359997,Unverified
3769,0.09269926,48.98325,Unverified
3771,-1.095432,37.9703,Unverified
3772,-26.257296,40.9352,Unverified
3774,-6.4942446,0.24057657,Unverified
3775,15.287975,32.154163,Unverified
3777,-28.781036,8.090873,Unverified
3778,-28.78119,8.090391,Unverified
3779,-29.248856,7.734759,Unverified
3780,-29.248854,7.7347565,Unverified
3785,-33.7214,15.370106,Unverified
3786,-28.987103,8.283061,Unverified
3787,-19.379404,26.911707,Unverified
3789,13.741388,38.84794,Unverified
3792,-4.8144493,42.30024,Unverified
3796,-5.664227,48.911842,Unverified
3798,-25.703848,39.638424,Unverified
3799,-9.142609,-6.630679,Unverified
3802,66.35759,8.526889,Unverified
3803,43.416462,6.2234907,Unverified
3804,-56.596874,-7.894147,Unverified
3805,25.315063,42.96036,Unverified
3806,3.36807,8.512355,Unverified
3809,43.397247,5.9495516,Unverified
3812,-7.841448,70.33834,Unverified
3813,72.83126,18.061062,Unverified
3819,-23.06872,-0.18227494,Unverified
3820,-15.548267,-5.0858374,Unverified
3821,72.92671,5.4258385,Unverified
3827,-26.483204,9.177616,Unverified
3829,-20.342937,53.238934,Unverified
3832,-2.5453377,11.393186,Unverified
3833,7.965258,1.3517483,Unverified
3835,-23.446947,69.25208,Unverified
3838,-24.75528,49.328526,Unverified
3839,-19.932438,57.87458,Unverified
3843,-12.47841,72.76132,Unverified
3844,-18.116402,58.28145,Unverified
3845,-9.605009,70.26515,Unverified
3846,-24.68921,43.468014,Unverified
3851,31.633858,28.146435,Unverified
3857,-22.06074,57.46095,Unverified
3859,-49.438084,-31.351357,Unverified
3860,-32.09223,66.52545,Unverified
3862,77.03836,19.622284,Unverified
3865,-35.44687,67.425316,Unverified
3867,-13.438896,23.348507,Unverified
3871,-28.537453,60.433712,Unverified
3875,-30.08456,48.82569,Unverified
3877,21.886734,33.902126,Unverified
3880,23.26521,21.2898,Unverified
3882,-31.395912,47.807312,Unverified
3884,-10.868882,15.3114805,Unverified
3889,-3.222746,70.006805,Unverified
3892,27.44097,29.934584,Unverified
3898,-6.7628775,49.1385,Unverified
3900,-18.5822,23.124819,Unverified
3901,-19.35626,12.744325,Unverified
3903,-8.956346,15.836851,Unverified
3904,0.5350593,66.66193,Unverified
3905,1.8205721,9.859714,Unverified
3906,27.659916,24.266678,Unverified
3907,-9.381591,13.198724,Unverified
3909,-3.945916,54.65036,Unverified
3910,27.46623,50.017124,Unverified
3911,-17.743862,3.453584,Unverified
3913,0.6768882,1.246664,Unverified
3918,10.196138,41.10166,Unverified
3919,28.660454,28.139017,Unverified
3923,8.767424,29.503754,Unverified
3924,19.799568,28.40877,Unverified
3925,-21.269632,68.14566,Unverified
3926,-19.60626,67.55408,Unverified
3927,-2.5980744,10.137388,Unverified
3929,-14.240273,73.716255,Unverified
3939,43.96819,4.3907757,Unverified
3942,-26.731554,37.30866,Unverified
3944,-22.998041,23.404583,Unverified
3946,-19.029377,26.102915,Unverified
3949,-1.6450315,34.31452,Unverified
3953,-12.809055,19.089539,Unverified
3954,-17.608137,61.77322,Unverified
3956,28.899923,-4.2952466,Unverified
3957,-25.293766,38.01684,Unverified
3958,-36.1794,-24.27221,Unverified
3959,-24.162815,47.91707,Unverified
3963,3.1479664,6.20437,Unverified
3968,6.166481,61.815403,Unverified
3969,30.226515,7.488343,Unverified
3977,34.851307,8.11567,Unverified
3979,-22.46009,57.920364,Unverified
3981,-26.715284,37.04936,Unverified
3982,3.0203645,63.82093,Unverified
3985,73.06521,18.792524,Unverified
3986,25.219986,24.972088,Unverified
3987,-5.0024405,10.78554,Unverified
3990,6.2214074,27.709879,Unverified
3991,20.256435,25.157433,Unverified
3994,-26.805077,4.7724924,Unverified
3995,-28.247578,47.362213,Unverified
3996,-27.538794,36.852093,Unverified
3998,12.057641,33.63612,Unverified
3999,-21.54968,-1.6661139,Unverified
4003,-3.0878015,44.170914,Unverified
4004,30.370497,6.744712,Unverified
4005,-6.543227,54.41407,Unverified
4006,4.54268,-0.047771618,Unverified
4009,9.580594,-55.45537,Unverified
4012,-24.679237,44.86701,Unverified
4013,13.427714,38.319176,Unverified
4015,21.44799,1.8538593,Unverified
4016,-25.908146,8.841446,Unverified
4017,-20.311243,67.65952,Unverified
4018,-6.3779154,69.78402,Unverified
4021,-35.585167,17.932077,Unverified
4023,-23.854673,35.201923,Unverified
4025,-33.587963,18.084694,Unverified
4026,-18.79354,54.796417,Unverified
4027,-24.277033,44.102974,Unverified
4029,-20.96827,-2.3161612,Unverified
4032,-5.3989844,4.9866695,Unverified
4033,25.430485,22.628677,Unverified
4040,-6.8117814,-7.5433364,Unverified
4041,31.72603,43.784946,Unverified
4043,-17.432217,15.641203,Unverified
4045,16.842852,-59.133457,Unverified
4046,43.840847,5.9332,Unverified
4047,10.904182,64.91,Unverified
4056,9.484282,27.047173,Unverified
4057,-28.187319,36.668,Unverified
4060,-16.595476,73.217896,Unverified
4062,-8.035194,70.302666,Unverified
4064,-10.195116,-45.265125,Unverified
4067,33.871883,44.29748,Unverified
4073,-26.393415,37.602856,Unverified
4074,67.27482,3.123964,Unverified
4075,-27.769245,54.928802,Unverified
4080,48.79612,-35.321064,Unverified
4083,-25.431314,72.35788,Unverified
4084,-21.984755,25.770681,Unverified
4085,-17.118235,74.08698,Unverified
4086,3.2522798,5.12199,Unverified
4090,3.7102845,8.458699,Unverified
4091,-7.376271,22.366575,Unverified
4092,11.501544,-14.429953,Unverified
4093,-26.00125,41.115765,Unverified
4095,-8.9047575,18.45568,Unverified
4097,-5.4232993,41.019093,Unverified
4098,-24.755207,29.709373,Unverified
4100,13.395789,-60.128822,Unverified
4101,66.10465,14.260481,Unverified
4102,21.965338,48.80552,Unverified
4104,-8.127336,-7.0333204,Unverified
4105,25.427408,26.519924,Unverified
4106,-2.9194245,41.59753,Unverified
4108,-3.9491355,53.60408,Unverified
4111,-25.280746,36.48949,Unverified
4112,5.975234,62.38206,Unverified
4115,-28.557003,51.897606,Unverified
4118,23.152237,24.690453,Unverified
4120,79.83825,17.37963,Unverified
4122,-35.452526,67.388794,Unverified
4128,-25.905584,2.9694529,Unverified
4132,-25.520748,2.4986997,Unverified
4133,-25.640812,55.683716,Unverified
4134,4.9475985,62.142643,Unverified
4136,22.286234,47.76119,Unverified
4138,-17.387964,3.1605332,Unverified
4139,19.313124,43.29709,Unverified
4140,7.1719694,3.8440206,Unverified
4144,-5.3747067,10.358238,Unverified
4145,2.0359302,10.440898,Unverified
4147,-34.761658,17.434546,Unverified
4153,-16.186052,25.46301,Unverified
4154,-25.46644,29.447138,Unverified
4155,32.49355,8.083346,Unverified
4157,-20.096529,54.24413,Unverified
4159,7.7382317,35.261757,Unverified
4160,-66.12934,22.370302,Unverified
4164,20.52402,47.757454,Unverified
4165,4.027832,42.06718,Unverified
4166,1.0884515,-2.668495,Unverified
4168,32.261166,6.096157,Unverified
4173,-20.076069,53.72634,Unverified
4176,-21.767424,23.47019,Unverified
4179,7.6722054,65.80554,Unverified
4180,-0.29095498,1.0688806,Unverified
4181,1.4792033,31.417004,Unverified
4183,1.5093993,-3.4868078,Unverified
4184,45.12457,2.0982418,Unverified
4188,21.855835,-0.458735,Unverified
4189,5.7600846,1.8812581,Unverified
4190,47.33521,-38.54707,Unverified
4192,-3.7512023,70.498116,Unverified
4195,7.381005,65.906525,Unverified
4197,-29.532347,36.0646,Unverified
4200,-26.339825,27.506855,Unverified
4201,-6.8784533,70.42235,Unverified
4202,-11.411436,64.27343,Unverified
4210,-27.323349,38.634895,Unverified
4212,50.34914,5.755463,Unverified
4213,22.93798,42.219986,Unverified
4217,66.53605,7.265804,Unverified
4221,-25.505894,39.560852,Unverified
4222,-32.00409,65.94849,Unverified
4224,-3.3724153,69.18499,Unverified
4227,9.063051,65.59444,Unverified
4229,15.699339,35.335846,Unverified
4230,1.6132034,68.58311,Unverified
4232,31.239065,49.95335,Unverified
4234,-10.967296,10.454955,Unverified
4235,73.652725,16.040802,Unverified
4236,22.753462,51.009895,Unverified
4237,5.530163,34.835564,Unverified
4242,26.758425,39.28177,Unverified
4246,-15.767519,72.719765,Unverified
4247,-32.84841,70.53771,Unverified
4248,-31.90165,68.55471,Unverified
4249,-0.93038934,11.958262,Unverified
4250,-7.7095013,-51.031548,Unverified
4251,8.7570095,-46.650177,Unverified
4252,31.597837,4.3078547,Unverified
4254,-10.332226,-68.200455,Unverified
4255,-23.755098,69.54377,Unverified
4256,74.48307,10.223845,Unverified
4257,7.070223,37.778637,Unverified
4259,9.303233,30.578815,Unverified
4263,-1.6260458,68.68799,Unverified
4266,-18.977028,13.824412,Unverified
4267,-1.6314595,37.838562,Unverified
4268,21.10814,25.97032,Unverified
4269,-5.098512,42.33814,Unverified
4270,-20.910414,74.00152,Unverified
4272,-25.697613,39.671455,Unverified
4273,-5.7197437,2.364496,Unverified
4275,-55.81122,-5.0272007,Unverified
4276,66.050575,2.9292164,Unverified
4277,68.14252,4.827909,Unverified
4280,22.82027,47.329845,Unverified
4282,-20.04611,72.333336,Unverified
4285,33.35717,45.85686,Unverified
4288,-24.853954,44.117638,Unverified
4292,-8.002935,21.417885,Unverified
4293,-23.726158,43.49512,Unverified
4294,6.803643,37.564777,Unverified
4295,17.343323,-0.6068835,Unverified
4296,-17.676434,23.792128,Unverified
4297,-29.789413,62.465546,Unverified
4301,79.81794,17.478664,Unverified
4306,77.2929,19.380539,Unverified
4307,-14.347655,26.296064,Unverified
4309,24.82712,30.281713,Unverified
4315,-16.303524,-4.5486245,Unverified
4316,-45.304726,-32.76835,Unverified
4318,-20.321318,57.685257,Unverified
4319,-3.2458503,68.79235,Unverified
4320,-9.923252,14.837949,Unverified
4323,26.504711,30.03159,Unverified
4325,30.146706,7.7154393,Unverified
4326,15.539103,-0.19286093,Unverified
4327,48.69963,-32.88247,Unverified
4329,66.12993,11.278658,Unverified
4333,-21.069893,73.937874,Unverified
4334,72.99421,8.437154,Unverified
4340,56.6692,5.7004933,Unverified
4341,-50.445877,-5.3153515,Unverified
4343,16.867495,-1.7563971,Unverified
4344,-2.6414082,13.745435,Unverified
4346,68.625435,3.4171772,Unverified
4347,-29.437355,32.423233,Unverified
4348,-0.809441,38.12904,Unverified
4352,-0.872193,45.42597,Unverified
4353,-16.978765,2.991247,Unverified
4355,-10.416474,14.238058,Unverified
4356,-5.825843,6.316714,Unverified
4357,-27.30486,47.32661,Unverified
4359,10.852329,64.86575,Unverified
4360,67.113884,20.870077,Unverified
4362,-4.366082,71.86338,Unverified
4363,77.2837,9.50567,Unverified
4364,-6.775126,70.32822,Unverified
4365,-32.6901,13.905405,Unverified
4366,4.269108,2.9681606,Unverified
4374,0.07210269,32.95031,Unverified
4376,7.4001484,61.5492,Unverified
4381,-32.565735,69.44685,Unverified
4383,68.22689,2.1693418,Unverified
4384,-8.026645,5.514577,Unverified
4385,-24.467213,1.3841822,Unverified
4390,44.71063,3.9040568,Unverified
4392,-25.578196,45.701668,Unverified
4396,73.82506,18.324188,Unverified
4397,2.626547,68.320786,Unverified
4398,44.422985,5.841025,Unverified
4399,-12.816013,71.28468,Unverified
4401,30.96402,9.043391,Unverified
4402,30.216387,36.14095,Unverified
4403,-5.8572454,69.483505,Unverified
4404,-7.333488,-7.3507905,Unverified
4406,17.367432,-0.23421246,Unverified
4407,23.95289,29.018866,Unverified
4410,8.323539,3.1857555,Unverified
4411,8.341789,27.078434,Unverified
4413,34.202137,-1.5711876,Unverified
4414,-18.475677,24.741997,Unverified
4415,73.315025,8.760203,Unverified
4416,53.307922,15.657548,Unverified
4417,48.41267,-35.34909,Unverified
4418,-0.975485,68.70276,Unverified
4422,-14.013815,73.47816,Unverified
4424,-20.68492,72.00525,Unverified
0,-43.648087,-33.410522,Positive
1,-49.17846,-31.462017,Positive
3,-44.287277,-33.30817,Positive
834,-43.29912,-33.36203,Positive
924,-32.86545,70.57194,Positive
956,-45.57988,-33.283295,Positive
1011,-43.29912,-33.36203,Positive
1069,-43.80724,-33.149788,Positive
3279,-45.65933,-33.278507,Positive
4127,-43.94398,-33.312317,Positive
4206,-44.49147,-33.324963,Positive
4207,-42.74186,-30.196756,Positive
4208,-12.62768,72.900986,Positive
4338,-26.009012,72.95618,Positive
