,raw,cluster,s,pol,sub
952,"It was on our porch. We killed it but did not keep it. Not sure it was a ""murder"" hornet",[0],Negative ID,-0.225,0.4444444444444444
953,Saw clearly at our sunroom window. Hornet was above a rhododendum bush that was teeming with honey bees. We were mes erized by it's size. No picture though but it was clear that it was the hornet to us.,[0],Unverified,0.06666666666666668,0.28888888888888886
954,It appeared to be dead on my deck. I gave it a wack before placing in bag because I’m very allergic to bees,[0],Negative ID,0.0,0.35
955,It was run over in the driveway,[1],Unverified,0.0,0.0
956,100 acre wood Bellingham wa,[0],Unverified,0.0,0.0
957,Hornet around flower box,[1],Unverified,0.0,0.0
958,"Found it dead on our sidewalk, we have it in our garage",[1],Negative ID,-0.2,0.4
959,This was 2�?long,[0],Negative ID,0.0,0.0
960,"It isn't 2 inches but close, has a fuzzy butt, and huge mandibles. Not like I have ever seen on a paper wasp. It was laying there dying. I will keep it for you.",[0],Negative ID,0.4000000000000001,0.9
961,Found on gravel road by our house,[1],Negative ID,0.0,0.0
962,I saw a giant hornet in the foxgloves in Canterbury Court apartment complex in Whatcom county.   I did not have my phone with me.  But it's size and color was astonishing.,[0],Unverified,0.06666666666666667,0.7999999999999999
963,I saw it out the window on the tree about 12 feet away. It was maybe 2 inches long and just hovered a moment and moved on.,[1],Unverified,-0.05,0.4
964,Moving very slowly down driveway under a huge tree very close to my mailbox . Which is 3/4 of a mile from my house,[0],Negative ID,0.14814814814814817,0.4962962962962963
965,"Upon looking at the pictures of native species on your website, it looks like a baled-faced hornet. I have never even seen that kind of hornet either so I've attached a photo anyways, just in case.",[1],Negative ID,0.6,0.9
966,"Changing out my air filter in my truck and this guy was stuck in there. I travel from Roy, WA. to McChord Air Force base daily, so it could have been anywhere in-between. The insect has a large stinger, is bigger than a quarter. No obvious orange, howeve",[0],Negative ID,-0.11714285714285715,0.48571428571428577
967,i think its one of those killer bees,[1],Unverified,0.0,0.0
968,Actually appears to be an elm sawfly. Please verify,[1],Negative ID,0.0,0.1
969,"Repeatedly tapping into the window as if trying to get through, then flew off.",[0],Unverified,0.0,0.0
970,"Found this bee(?) in our garden. Not sure what kind it is, but is about an inch long. Could this be an asian hornet?",[1],Negative ID,0.075,0.5472222222222222
971,Found it hurt on its back on my patio trying to fly,[1],Negative ID,0.4,0.45
972,I was indoors when i heard a loud thud on the window and saw a very large hornet.,[0],Unverified,0.18928571428571428,0.6785714285714286
973,While walking I noticed a very large hornet looking bug that may have been stepped on. The pic shows my shoe for reference size. I wear an 8.5 women’s shoe.,[0],Negative ID,0.2785714285714286,0.5571428571428572
974,nearly dead in a pool,[1],Negative ID,-0.2,0.4
975,Insects observed late Sept or early Oct,[0],Positive ID,-0.09999999999999999,0.44999999999999996
976,It was sitting on my patio door,[0],Unverified,0.0,0.0
977,"attached is video from security camera at our recreation property.  Can't tell for sure, but thought I should report it.",[0],Negative ID,0.5,0.8888888888888888
978,Could be an elmsaw fly but I just want to be sure,[1],Negative ID,0.65,0.8944444444444444
979,Bender Field Lynden wa,[0],Negative ID,0.0,0.0
980,It was about an inch to an inch and a half long. Based on the pictures you have I think it might’ve been a paper wasp but it was much larger than other bees that I see.,[0],Negative ID,-0.08541666666666667,0.36041666666666666
981,Captured the hornet in a glass jar when I saw it in my backyard.,[1],Negative ID,0.0,0.0
982,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",[1],Negative ID,-0.035185185185185174,0.4833333333333334
983,It flew past us at the Kirkland JEEP dealership,[0],Unverified,-0.25,0.25
984,Black and Yellow. About 1.25 inches long.,[1],Negative ID,-0.07222222222222223,0.2777777777777778
985,Burrowing in the newly mowed lawn in my front yard,[1],Negative ID,0.13636363636363635,0.45454545454545453
986,"One hornet. Very large, about 2 inches. Black and yellow/orange.",[0],Unverified,0.05595238095238096,0.49523809523809526
987,We saw a nest and decided to spray it and one wasp came out and was about 2 inches long but flew off. Sending a pic of the nest.,[1],Negative ID,-0.05,0.4
988,Nest in the ground,[1],Negative ID,0.0,0.0
989,Found drowned in a water bucket. It probably is just a yellow jacket but it's a pretty big one so thought we should run it by you,[0],Negative ID,0.0375,0.30000000000000004
990,"The large hornet flew down and landed on my clothing. My friend swatted it off and it landed on a pinecone on the trail (see pictures). It was ~1.5""-2"" and it's stinger was 1/8-1/4"" and extended up along it's back and pumping. It had yellow markings but",[0],Negative ID,0.014682539682539672,0.17936507936507937
991,"In spokane, wa west side",[0],Negative ID,0.0,0.0
992,Found crawling in grass. Is now captured.,[0],Negative ID,0.0,0.0
993,Found floating in our swimming pool,[1],Negative ID,0.0,0.0
994,Insect was on path and was unable to move but alive. It was a minimum of 1.5 inches.,[1],Negative ID,-0.2,0.45
995,Not sure what it is but its huge,[0],Negative ID,0.07500000000000004,0.8944444444444444
996,"Large, lazy and slow.",[1],Negative ID,-0.11190476190476191,0.6095238095238095
997,"It was in my house, I live on lake whatcom I have it in a mason jar.",[0],Negative ID,0.13636363636363635,0.5
998,"Clearly yellow head, distinct yellow/black stripes on the tail end of the abnormally large bee. Easily the size of my pinky finger (5th digit). Loud wings, flew off before a photo or video could be acquired.",[0],Unverified,0.20952380952380953,0.4723809523809524
999,found dead in a piece of equipment that came down from BC on 6/5/20,[1],Negative ID,-0.1777777777777778,0.34444444444444444
1000,"No photo unfortunately, but just reporting that my wife and I saw an Asian Giant Hornet land on the front of our house today (on decorative rock), June 18 at 12:30 pm.  We were in the middle of trimming bushes/trees when this occurred.  Before we could g",[0],Unverified,-0.125,0.5
1001,Trapped between window and screen. Rough measurement about 1 1/4 in. Seems to match the colors and markings. By far the largest hornet I have seen.,[1],Negative ID,-0.06666666666666668,0.4666666666666666
1002,I am not sure if this is one.,[1],Negative ID,-0.25,0.8888888888888888
1003,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,[1],Negative ID,-0.15357142857142855,0.3785714285714286
1004,The large bug (or hornet) was black and slender about 2 inces long. There was no yellow on it.,[0],Unverified,-0.0005952380952380966,0.31547619047619047
1005,I was outside when I heard a loud buzzing fly by my head.  A very large insect landed on the side of my lake home.  It had a brown and tan body.  About 1 and 1/2 inch. Big dark eyes with a large head and wasp body.  I went in to get my camera and the bug,[1],Unverified,0.17755102040816326,0.4622448979591836
1006,I have it in a container,[1],Unverified,0.0,0.0
1007,flying slowly but aggressively hitting against a sliding glass door.   I was about 3 ft from it and and it showed no fear of me and was bussing me.  I went inside.,[1],Unverified,-0.30000000000000004,0.39999999999999997
1008,Stop video at 14 seconds! Did a looping fly by multiple times and made a distinct sound,[1],Negative ID,0.375,0.4
1009,"Just beneath hummingbird feeder, flying somewhat slow relative to wasp or Anna's hummingbird, yet I was unable to catch or kill.",[1],Unverified,-0.26666666666666666,0.3
1010,"Apologies for the poor quality photos. Insect was approximately 1 inch long, brownish-yellow face and black eyes. Body was brownish-yellow and black striped, and wings appeared to be light brown as well. Probably another insect, but I figured better safe",[0],Negative ID,0.027083333333333307,0.5208333333333334
1011,Was hooking trailer up and it landed next to me on the back of truck.  I got a good look at it before it flew away.,[0],Unverified,0.2333333333333333,0.20000000000000004
1012,Found it dead in my driveway,[0],Negative ID,-0.2,0.4
1013,"I was outside on my porch and it landed on me. I swatted it with the Zap it racket. Then, put it under a cup. It’s still alive.",[0],Negative ID,0.05,0.225
1014,Alive and flying across Alderwood Ave from end of our driveway,[0],Unverified,0.1,0.4
1015,Possible murder hornet? It's alive captured in a mason jar.,[0],Negative ID,0.05,0.7
1016,"Looked similar but a little smaller, not entirely sure if it was one but wanted to report just in case.",[1],Unverified,-0.109375,0.5722222222222222
1017,"Not sure if this is a giant hornet or not, but it was huge and had a stinger! It came from a wooded area behind our home. Very angry and trying to sting.....",[1],Negative ID,-0.15999999999999998,0.8977777777777778
1018,Saw it on my back porch. Wasn't able to get a photo.,[0],Unverified,0.25,0.3125
1019,I heard a loud humming/buzzing and turned and saw a huge hornet flying near our pine tree. It slowed and hovered at the leaves and by the time we got out of our trailer space to investigate it was gone. It was definitely bigger than 1 inch and was not a,[0],Unverified,0.15000000000000002,0.65
